Date,SP500,FTSE100,NIKKEI225,EEM,GOLD_FUT,IEF
2010-03-12,1149.989990234375,8560.104359126184,118.74596484327172,29.819974899291992,1101.5,64.65226745605469
2010-03-15,1150.510009765625,8421.249975770479,119.04318539724422,29.60372543334961,1105.0999755859375,64.65226745605469
2010-03-16,1159.4599609375,8563.76647455577,118.74747870440731,29.985769271850586,1122.199951171875,64.90331268310547
2010-03-17,1166.2099609375,8646.354870539217,119.98474036698533,30.31012535095215,1124.0,64.98221588134766
2010-03-18,1165.8299560546875,8607.035432169505,118.7448040983541,30.079458236694336,1127.4000244140625,64.81001281738281
2010-03-19,1159.9000244140625,8485.289684160962,119.58373981437443,29.69023323059082,1107.4000244140625,64.72395324707031
2010-03-22,1165.81005859375,8527.723407268524,119.82200758649321,29.79834747314453,1099.300048828125,64.93914031982422
2010-03-23,1174.1700439453125,8522.502002542897,119.22792544560103,30.00737953186035,1103.5,64.80284118652344
2010-03-24,1167.719970703125,8459.452260050923,117.53679092976478,29.560476303100586,1088.5999755859375,64.15734100341797
2010-03-25,1165.72998046875,8502.739138078177,117.05219322928247,29.4811954498291,1092.699951171875,63.920677185058594
2010-03-26,1166.5899658203125,8496.342182278633,118.87067646080297,29.625354766845703,1104.199951171875,64.07125854492188
2010-03-29,1173.219970703125,8555.74073460605,118.78549011045176,30.15875244140625,1110.300048828125,63.97801971435547
2010-03-30,1173.27001953125,8550.475643296377,119.55548033745892,30.274084091186523,1104.5,64.0425796508789
2010-03-31,1169.4300537109375,8623.74812501081,118.58362732853787,30.360586166381836,1113.300048828125,64.19320678710938
2010-04-01,1178.0999755859375,8785.056173549383,119.81247281240623,31.153470993041992,1125.0999755859375,64.06010437011719
2010-04-02,1178.0999755859375,8738.022358702729,119.39162159623109,31.153470993041992,1125.0999755859375,64.06010437011719
2010-04-05,1187.43994140625,8788.550254963338,120.20883689789618,31.43458366394043,1132.9000244140625,63.48469924926758
2010-04-06,1189.43994140625,8827.194063020637,120.28829633748549,31.52828598022461,1135.0999755859375,63.67174530029297
2010-04-07,1182.449951171875,8782.618168583896,121.02616368321786,31.2543888092041,1152.300048828125,64.06732177734375
2010-04-08,1186.43994140625,8730.743811783032,119.54828103416763,31.362506866455078,1152.199951171875,63.99538040161133
2010-04-09,1194.3699951171875,8870.001204371452,120.26985190327015,31.55712890625,1161.0999755859375,64.06732177734375
2010-04-12,1196.47998046875,8882.620480772457,120.75057202242535,31.304840087890625,1161.5999755859375,64.23995971679688
2010-04-13,1197.300048828125,8860.200806974317,119.78139549469435,31.239971160888672,1152.800048828125,64.36226654052734
2010-04-14,1210.6500244140625,8968.15784533415,120.0722293164539,31.7012882232666,1159.0,64.18959045410156
2010-04-15,1211.6700439453125,9008.660900592804,121.1714308698059,31.52828598022461,1159.699951171875,64.29752349853516
2010-04-16,1192.1300048828125,8825.110816955566,120.47943031647291,30.60565185546875,1136.300048828125,64.68592071533203
2010-04-19,1197.52001953125,8783.909733418433,117.98366471195405,30.483104705810547,1135.199951171875,64.52767181396484
2010-04-20,1207.1700439453125,8885.970573223545,116.99648995926911,30.843517303466797,1138.5999755859375,64.55641174316406
2010-04-21,1205.93994140625,8821.652632396435,119.17864576321575,30.74260902404785,1148.199951171875,64.76504516601562
2010-04-22,1208.6700439453125,8709.816427591839,117.23044964643044,30.872352600097656,1142.300048828125,64.61400604248047
2010-04-23,1217.280029296875,8804.202582608326,116.17307414017655,31.03813934326172,1153.0999755859375,64.4341812133789
2010-04-26,1212.050048828125,8900.07759534946,118.91150008112834,31.03813934326172,1153.5,64.47732543945312
2010-04-27,1183.7099609375,8544.004727840424,120.37984727122013,29.928081512451172,1161.699951171875,65.08149719238281
2010-04-28,1191.3599853515625,8494.01689702674,116.27064863251871,30.18038558959961,1171.300048828125,64.75061798095703
2010-04-29,1206.780029296875,8626.709824546357,116.20509910673768,30.677732467651367,1168.4000244140625,64.85851287841797
2010-04-30,1186.68994140625,8496.61010874866,117.84504076355415,30.31012535095215,1180.0999755859375,65.25418090820312
2010-05-03,1202.260009765625,8468.365006645094,116.77227467818075,30.475910186767578,1182.699951171875,65.08321380615234
2010-05-04,1173.5999755859375,8185.861795911565,116.75008444211693,29.077531814575195,1168.5999755859375,65.52324676513672
2010-05-05,1165.8699951171875,8065.193239482993,117.90661860421639,28.55134391784668,1174.5999755859375,65.77581024169922
2010-05-06,1128.1500244140625,7819.908423423767,117.75503923892528,27.38362693786621,1196.9000244140625,66.49723815917969
2010-05-07,1110.8800048828125,7573.360698699951,113.17525263725621,27.527788162231445,1210.0,66.31692504882812
2010-05-10,1159.72998046875,8006.71699324972,113.01459713268063,29.51002311706543,1200.4000244140625,65.81190490722656
2010-05-11,1155.7900390625,7959.116873197956,112.56459995501058,28.976619720458984,1219.9000244140625,65.89118957519531
2010-05-12,1171.6700439453125,7987.506850361824,111.56103871920439,29.33702278137207,1242.699951171875,65.72527313232422
2010-05-13,1157.43994140625,7940.755876498413,114.47395104151839,29.063121795654297,1228.800048828125,65.9056167602539
2010-05-14,1135.6800537109375,7651.231915681681,113.15714762300955,28.464839935302734,1227.4000244140625,66.33129119873047
2010-05-17,1136.93994140625,7620.185704529285,110.59707647876292,28.291851043701172,1227.699951171875,66.18701934814453
2010-05-18,1120.800048828125,7587.7099620964145,111.45297156284161,27.700775146484375,1214.300048828125,66.6703872680664
2010-05-19,1115.050048828125,7436.278478087916,111.28293360134839,27.4340877532959,1192.5999755859375,66.72811889648438
2010-05-20,1071.5899658203125,7279.106113389018,112.2335152965642,26.071741104125977,1187.800048828125,67.37741088867188
2010-05-21,1087.68994140625,7331.585804380942,108.73402565316718,26.915098190307617,1175.699951171875,67.4135513305664
2010-05-24,1073.6500244140625,7304.793871353439,108.19824954506173,26.63397789001465,1193.800048828125,67.4135513305664
2010-05-25,1074.030029296875,7122.0379243802745,104.72357051471977,26.345657348632812,1197.800048828125,67.64437103271484
2010-05-26,1067.949951171875,7246.770900527481,105.8426145053639,26.33124351501465,1213.300048828125,67.50727081298828
2010-05-27,1103.06005859375,7564.467108343961,106.07202939767079,27.924232482910156,1211.9000244140625,66.86516571044922
2010-05-28,1089.4100341796875,7498.771406079992,107.22422636875284,27.46291160583496,1212.199951171875,67.16822814941406
2010-05-31,1089.4100341796875,7534.598335213319,107.12468399800008,27.46291160583496,1212.199951171875,67.16822814941406
2010-06-01,1070.7099609375,7573.041766041424,106.60625950376776,26.95835304260254,1224.800048828125,67.25502014160156
2010-06-02,1098.3800048828125,7546.696757522877,104.16791387415994,27.902616500854492,1220.5999755859375,66.87155151367188
2010-06-03,1102.8299560546875,7626.072262291331,107.03810405722042,27.801694869995117,1208.300048828125,66.77752685546875
2010-06-04,1064.8800048828125,7411.155861616135,107.76219771076639,26.814189910888672,1216.199951171875,67.70356750488281
2010-06-07,1050.469970703125,7337.058253039955,104.03426641606612,26.396114349365234,1239.300048828125,67.97846221923828
2010-06-08,1062.0,7265.24064842728,104.3424138231503,27.001588821411133,1244.0,67.7686538696289
2010-06-09,1055.68994140625,7398.9635896835825,103.31231985455508,26.857433319091797,1228.5,67.77592468261719
2010-06-10,1086.8399658203125,7549.125953018665,104.5094195354917,27.79449462890625,1220.800048828125,67.14651489257812
2010-06-11,1091.5999755859375,7514.224919486325,105.9293790554057,27.93865394592285,1228.9000244140625,67.5733413696289
2010-06-14,1089.6300048828125,7665.816720101051,107.83507218071522,27.945858001708984,1223.300048828125,67.5155029296875
2010-06-15,1115.22998046875,7722.294671652722,108.09508443928445,28.789201736450195,1233.199951171875,67.30565643310547
2010-06-16,1114.6099853515625,7718.571326163597,110.14869338401566,28.789201736450195,1229.300048828125,67.49374389648438
2010-06-17,1116.0400390625,7784.131990609225,110.07706730228159,28.645048141479492,1247.5,67.81207275390625
2010-06-18,1117.510009765625,7786.9225498982705,110.19867549668874,28.774795532226562,1257.199951171875,67.67460632324219
2010-06-21,1113.199951171875,7821.43421599071,112.51178039015512,29.272159576416016,1239.699951171875,67.62395477294922
2010-06-22,1095.31005859375,7776.098374843597,111.69526779520022,28.709915161132812,1239.9000244140625,68.02911376953125
2010-06-23,1092.0400390625,7751.201360523701,110.37370471707175,28.783926010131836,1234.0999755859375,68.28237915039062
2010-06-24,1073.68994140625,7615.649048121995,110.77027945988686,28.276020050048828,1245.5,68.22452545166016
2010-06-25,1076.760009765625,7604.044221282005,109.22580260330513,28.609790802001953,1255.800048828125,68.3330078125
2010-06-28,1074.5699462890625,7657.7086019043345,108.53895900322848,28.41388511657715,1238.199951171875,68.8177261352539
2010-06-29,1041.239990234375,7397.561356348451,107.96139491516,27.26020050048828,1242.0,69.11441040039062
2010-06-30,1030.7099609375,7347.97886720422,106.10244957658715,27.07880973815918,1245.5,69.21566009521484
2010-07-01,1027.3699951171875,7288.361466007424,104.92693800777171,27.27471160888672,1206.300048828125,69.18521881103516
2010-07-02,1022.5800170898438,7356.313628481701,104.83779319917569,27.39080810546875,1207.4000244140625,69.06184387207031
2010-07-05,1022.5800170898438,7298.933065414429,105.75498172253923,27.39080810546875,1207.4000244140625,69.06184387207031
2010-07-06,1028.06005859375,7518.967616558075,106.74485231741106,27.89872169494629,1194.800048828125,69.22868347167969
2010-07-07,1060.27001953125,7611.675233407877,105.835428356827,28.515459060668945,1198.5999755859375,69.01110076904297
2010-07-08,1070.25,7737.364298760891,107.85815902484589,28.653324127197266,1195.800048828125,68.84427642822266
2010-07-09,1077.9599609375,7734.2312178412685,108.22310427376166,29.00160026550293,1209.5999755859375,68.66292572021484
2010-07-12,1078.75,7762.920720458031,107.71906675545922,28.7694149017334,1198.5,68.77899932861328
2010-07-13,1095.3399658203125,8004.069267511368,107.40971188516237,29.10318374633789,1213.300048828125,68.43805694580078
2010-07-14,1095.1700439453125,8021.100981593132,110.9690790403402,29.045143127441406,1206.800048828125,68.77899932861328
2010-07-15,1096.47998046875,8047.842384875868,110.89455781480994,28.907285690307617,1208.0999755859375,69.13442993164062
2010-07-16,1064.8800048828125,7896.678103084385,108.69178161879962,28.043838500976562,1188.0,69.53336334228516
2010-07-19,1071.25,7838.5781684807735,108.44121853281541,28.41388511657715,1181.699951171875,69.35201263427734
2010-07-20,1083.47998046875,7856.881056249142,107.84210243250908,29.0814151763916,1191.5,69.42453002929688
2010-07-21,1069.5899658203125,7917.824304064445,106.82389186867509,28.783926010131836,1191.5999755859375,69.86703491210938
2010-07-22,1093.6700439453125,8115.27361526771,105.83627731365522,29.654626846313477,1195.5,69.4825668334961
2010-07-23,1102.6600341796875,8202.127159543452,107.75777333950171,29.8577823638916,1187.699951171875,69.25769805908203
2010-07-26,1115.010009765625,8288.825478415063,109.23998294484207,30.060951232910156,1183.0,69.2359390258789
2010-07-27,1113.8399658203125,8364.041854707524,108.14486431578756,30.010173797607422,1158.0,68.99659729003906
2010-07-28,1106.1300048828125,8295.570090094814,111.52711365373847,29.843286514282227,1160.4000244140625,69.29400634765625
2010-07-29,1101.530029296875,8296.38479232788,111.8560696035827,29.89407730102539,1168.4000244140625,69.43910217285156
2010-07-30,1101.5999755859375,8248.749001979828,110.33433057978453,30.039186477661133,1181.699951171875,69.84528350830078
2010-08-02,1125.8599853515625,8575.946302819473,110.51421069227078,30.815574645996094,1183.4000244140625,69.62926483154297
2010-08-03,1120.4599609375,8605.211091041565,113.01014110021954,30.670446395874023,1185.199951171875,69.95653533935547
2010-08-04,1127.239990234375,8588.787113735452,110.62415456737294,30.713998794555664,1193.699951171875,69.66561889648438
2010-08-05,1125.81005859375,8527.293975122622,111.8646533081248,30.57611846923828,1197.199951171875,70.00016784667969
2010-08-06,1121.6400146484375,8473.945543882146,112.3358160220218,30.5325927734375,1203.4000244140625,70.4583740234375
2010-08-09,1127.7900390625,8644.904728531837,112.16359715789326,30.692203521728516,1200.699951171875,70.44381713867188
2010-08-10,1121.06005859375,8551.75046817935,111.19188623332089,30.27137565612793,1196.199951171875,70.80024719238281
2010-08-11,1089.469970703125,8317.793095655506,108.86655978125732,29.306354522705078,1197.5,71.2001724243164
2010-08-12,1083.6099853515625,8232.397049932508,108.1645395275243,29.35714340209961,1214.800048828125,71.01837158203125
2010-08-13,1079.25,8223.154291445331,107.50586971634453,29.516769409179688,1214.9000244140625,71.3238754272461
2010-08-16,1079.3800048828125,8232.329762173002,106.76422088505583,29.79249382019043,1224.5,71.84017181396484
2010-08-17,1092.5400390625,8371.561620631488,107.39657674885494,30.104488372802734,1226.5999755859375,71.4765396118164
2010-08-18,1094.1600341796875,8260.869768088858,107.95653843424985,30.08271598815918,1229.699951171875,71.40381622314453
2010-08-19,1075.6300048828125,8129.065179130179,109.58192205016398,29.85053062438965,1233.800048828125,71.72380828857422
2010-08-20,1071.68994140625,8092.745953387697,107.5574110943216,29.763469696044922,1227.199951171875,71.49111938476562
2010-08-23,1067.3599853515625,8137.543014275143,106.553187118129,29.495014190673828,1226.9000244140625,71.5856704711914
2010-08-24,1051.8699951171875,7989.834740161896,105.64991920410057,29.11769676208496,1231.800048828125,72.15291595458984
2010-08-25,1055.3299560546875,7874.061600129178,105.07958731409481,28.92903709411621,1239.5,71.82567596435547
2010-08-26,1047.219970703125,7977.162677125074,105.17312205076514,28.747648239135742,1235.4000244140625,72.15291595458984
2010-08-27,1064.5899658203125,8072.8817294356995,106.5973430719235,29.378904342651367,1236.0,71.3238754272461
2010-08-30,1048.9200439453125,8080.15525671764,107.00763528386861,28.892759323120117,1237.0999755859375,71.8692626953125
2010-08-31,1049.3299560546875,8081.289556210977,104.38721209035054,29.066913604736328,1248.300048828125,72.18927764892578
2010-09-01,1080.2900390625,8237.370573822991,106.09721411940338,30.089981079101562,1246.300048828125,71.66947174072266
2010-09-02,1090.0999755859375,8297.159447908401,107.3707167981182,30.140777587890625,1251.5,71.37049102783203
2010-09-03,1104.510009765625,8357.248688230291,108.17958317878339,30.496307373046875,1249.199951171875,70.96222686767578
2010-09-06,1104.510009765625,8403.553693881608,110.16605802297747,30.496307373046875,1249.199951171875,70.96222686767578
2010-09-07,1091.8399658203125,8325.327773461002,109.67664882030536,30.05370330810547,1257.300048828125,71.52363586425781
2010-09-08,1098.8699951171875,8333.896391646238,107.77957490536834,30.38021469116211,1255.5999755859375,71.3267593383789
2010-09-09,1104.1800537109375,8501.663803439355,108.37867753642615,30.55436897277832,1248.9000244140625,70.7653579711914
2010-09-10,1109.550048828125,8486.718662892643,110.08185259478952,30.663192749023438,1244.5,70.56122589111328
2010-09-13,1121.9000244140625,8554.674746155739,110.56994555888005,31.396032333374023,1245.0999755859375,70.89664459228516
2010-09-14,1121.0999755859375,8589.41349116969,111.12808878291824,31.38152503967285,1269.699951171875,71.2538070678711
2010-09-15,1125.0699462890625,8630.058153360325,111.97512233737584,31.4250545501709,1266.699951171875,71.00594329833984
2010-09-16,1124.6600341796875,8661.413793437532,110.96266439476287,31.265439987182617,1271.9000244140625,70.75813293457031
2010-09-17,1125.5899658203125,8608.77994722128,112.12946011155617,31.21463966369629,1275.5999755859375,70.91849517822266
2010-09-20,1142.7099609375,8765.684806108475,112.33620690269206,31.708030700683594,1279.0,71.13719940185547
2010-09-21,1139.780029296875,8670.004544689902,112.04067538415151,31.61371421813965,1272.4000244140625,71.80068969726562
2010-09-22,1134.280029296875,8670.37288143154,112.39552629000663,31.635473251342773,1290.199951171875,71.91004180908203
2010-09-23,1124.8299560546875,8679.005987324985,113.23768859337831,31.432308197021484,1294.300048828125,72.01216125488281
2010-09-24,1148.6700439453125,8777.830431699753,112.07750186311236,32.01276397705078,1296.0,71.65486145019531
2010-09-27,1142.1600341796875,8823.27773884777,113.89462774489577,31.954736709594727,1296.699951171875,72.20899200439453
2010-09-28,1147.699951171875,8819.465375619242,112.6758777062623,32.18691635131836,1306.5999755859375,72.44954681396484
2010-09-29,1144.72998046875,8801.181595412665,113.94864918644163,32.29575729370117,1308.5,72.27456665039062
2010-09-30,1141.199951171875,8764.453492711938,111.85146406758781,32.48440933227539,1307.800048828125,72.18716430664062
2010-10-01,1146.239990234375,8790.135960900341,112.5311774930213,32.96330261230469,1316.0999755859375,72.225830078125
2010-10-04,1137.030029296875,8789.609315872192,112.57316488905641,32.861717224121094,1315.4000244140625,72.48159790039062
2010-10-05,1160.75,8918.25132328854,113.99302963342303,33.456687927246094,1338.9000244140625,72.49626159667969
2010-10-06,1159.969970703125,9028.556422468915,116.49752858615466,33.442176818847656,1346.4000244140625,72.96394348144531
2010-10-07,1158.06005859375,8982.897781223932,116.73085968460045,33.144683837890625,1333.9000244140625,73.03704071044922
2010-10-08,1165.1500244140625,8984.311104785884,116.39815735020136,33.543766021728516,1344.199951171875,73.06623077392578
2010-10-11,1165.3199462890625,9046.745678935258,117.19481689779418,33.52200698852539,1353.300048828125,73.13932800292969
2010-10-12,1169.77001953125,8997.950195354235,114.37147491688562,33.38413619995117,1345.699951171875,72.92739868164062
2010-10-13,1178.0999755859375,9087.228984208195,114.98544761540836,34.000892639160156,1369.5,72.92739868164062
2010-10-14,1173.81005859375,9109.156954799662,117.1606906431392,33.942832946777344,1376.699951171875,72.51081848144531
2010-10-15,1176.18994140625,9129.091033334204,116.61040699218499,33.8993034362793,1371.0999755859375,72.19654083251953
2010-10-18,1184.7099609375,9175.961476266384,116.72061769427425,33.913822174072266,1371.199951171875,72.54008483886719
2010-10-19,1165.9000244140625,9065.75296883192,117.48381025115233,32.83995056152344,1335.0999755859375,72.78857421875
2010-10-20,1178.1700439453125,8996.105078161752,115.05236111993472,33.362361907958984,1343.300048828125,72.74475860595703
2010-10-21,1180.260009765625,9123.449107977096,115.68046923011687,33.362361907958984,1324.699951171875,72.34275817871094
2010-10-22,1183.0799560546875,9020.833532295306,115.9496876640484,33.39863586425781,1324.4000244140625,72.3646469116211
2010-10-25,1185.6199951171875,9018.501499176025,115.62262941394437,33.76143264770508,1338.300048828125,72.34275817871094
2010-10-26,1185.6400146484375,8965.98826299014,116.02078857877943,33.73240280151367,1338.0,71.86042785644531
2010-10-27,1182.449951171875,8948.978867053986,115.40910662908546,33.159210205078125,1322.199951171875,71.4438705444336
2010-10-28,1183.780029296875,8956.38478578144,114.66876645715465,33.36962890625,1342.0999755859375,71.86042785644531
2010-10-29,1183.260009765625,8952.12623677624,112.6660475647381,33.46394348144531,1357.0999755859375,72.18193054199219
2010-11-01,1184.3800048828125,9138.702981383016,113.85617899273886,33.8339958190918,1350.199951171875,72.06111907958984
2010-11-02,1193.5699462890625,9246.31049778167,113.70524316203696,34.25483703613281,1356.4000244140625,72.30286407470703
2010-11-03,1197.9599609375,9216.980918049812,113.5516010303674,34.46525955200195,1337.0999755859375,72.5372543334961
2010-11-04,1221.06005859375,9443.182357577956,115.46921555895644,35.24889373779297,1382.699951171875,73.12327575683594
2010-11-05,1225.8499755859375,9562.825128420198,119.16893777853674,35.18360137939453,1397.300048828125,72.81562805175781
2010-11-08,1223.25,9482.590878009796,119.95218135430122,35.03846740722656,1402.800048828125,72.83760070800781
2010-11-09,1213.4000244140625,9468.645871412009,119.5522342112265,34.59585952758789,1409.800048828125,72.2222671508789
2010-11-10,1218.7099609375,9307.039982435701,120.49715638290222,34.849815368652344,1399.0999755859375,72.49329376220703
2010-11-11,1213.5400390625,9375.423243602854,119.96325817941253,34.5088005065918,1403.0999755859375,72.41272735595703
2010-11-12,1199.2099609375,9336.286548903561,118.00520735547292,33.674373626708984,1365.4000244140625,71.81204986572266
2010-11-15,1197.75,9387.741845120152,119.16466133333728,33.65985107421875,1368.4000244140625,70.88905334472656
2010-11-16,1178.3399658203125,9115.542581909569,117.80740371057071,32.774654388427734,1338.300048828125,71.4164810180664
2010-11-17,1178.5899658203125,9043.912134608545,117.67402829756982,32.941532135009766,1336.800048828125,71.21138763427734
2010-11-18,1196.68994140625,9184.366288125748,120.5009634979829,33.72515869140625,1352.9000244140625,71.04289245605469
2010-11-19,1199.72998046875,9202.22152238607,119.97114602107536,33.74692916870117,1352.199951171875,71.18936157226562
2010-11-22,1197.8399658203125,9091.75229514204,121.16176984771185,33.645355224609375,1357.699951171875,71.57025909423828
2010-11-23,1180.72998046875,8900.317041790113,121.44543544844379,32.578739166259766,1377.5,71.71678924560547
2010-11-24,1198.3499755859375,8941.06360158301,120.45431901130212,33.333335876464844,1372.9000244140625,70.9476089477539
2010-11-25,1198.3499755859375,8998.594174704398,120.68678365376579,33.333335876464844,1372.9000244140625,70.9476089477539
2010-11-26,1189.4000244140625,8933.699048014707,120.04735023355728,32.50617599487305,1362.300048828125,71.25531768798828
2010-11-29,1187.760009765625,8654.100403547287,120.32261741083417,32.7601318359375,1366.0,71.40913391113281
2010-11-30,1180.550048828125,8599.940083988942,117.94146625930199,32.49166488647461,1385.0,71.53369140625
2010-12-01,1206.0699462890625,8784.288438260555,119.3629106470616,33.42041778564453,1387.300048828125,70.59298706054688
2010-12-02,1221.530029296875,9003.43408269895,120.8768041849527,34.080692291259766,1388.5,70.416748046875
2010-12-03,1224.7099609375,8957.436837898218,121.53363318654051,34.20403289794922,1405.4000244140625,70.42406463623047
2010-12-06,1223.1199951171875,9098.549509988748,122.82230754626208,34.1460075378418,1415.300048828125,70.86466217041016
2010-12-07,1223.75,9124.397253215313,122.66964840921537,33.98636245727539,1408.300048828125,69.68968963623047
2010-12-08,1228.280029296875,9128.215257167816,122.57370757297798,33.76869201660156,1382.5,69.0948486328125
2010-12-09,1233.0,9174.630306243896,122.30535159852148,33.6525993347168,1392.0999755859375,69.24173736572266
2010-12-10,1240.4000244140625,9170.071169495583,121.83771552907078,33.804969787597656,1384.300048828125,68.65433502197266
2010-12-13,1240.4599609375,9259.49872554373,122.58570851120913,34.022647857666016,1397.300048828125,68.87459564208984
2010-12-14,1241.5899658203125,9344.58522420167,123.6429677539224,34.07343673706055,1403.5999755859375,68.14756774902344
2010-12-15,1235.22998046875,9272.65294999606,123.04308581916924,33.52200698852539,1385.5,67.86854553222656
2010-12-16,1242.8699951171875,9151.46915498277,122.3616084515902,33.61631774902344,1370.4000244140625,68.2724380493164
2010-12-17,1243.9100341796875,9179.27621835703,122.59166810237858,33.66710662841797,1378.5999755859375,68.85986328125
2010-12-20,1247.0799560546875,9139.64794717147,121.6094500233804,33.51474380493164,1385.5,68.85260009765625
