Date,EEM__ma21,EEM__ma5,EEM__mom21,EEM__ret,EEM__rsi14,EEM__vol21,FTSE100__ma21,FTSE100__ma5,FTSE100__mom21,FTSE100__ret,FTSE100__rsi14,FTSE100__vol21,GOLD_FUT__ma21,GOLD_FUT__ma5,GOLD_FUT__mom21,GOLD_FUT__ret,GOLD_FUT__rsi14,GOLD_FUT__vol21,IEF__ma21,IEF__ma5,IEF__mom21,IEF__ret,IEF__rsi14,IEF__vol21,NIKKEI225__ma21,NIKKEI225__ma5,NIKKEI225__mom21,NIKKEI225__ret,NIKKEI225__rsi14,NIKKEI225__vol21,SP500__ma21,SP500__ma5,SP500__mom21,SP500__ret,SP500__rsi14,SP500__vol21
2010-02-15,-1.5776873426098317,1.427705874485953,-1.5505048198707205,-0.006407039212316466,-0.3476790518690089,1.2577363649553712,-2.0271261328573433,0.7858768371521974,-1.98403214190004,0.23950640914405824,-1.3035878849959786,0.3565225023787445,-0.800268293317592,0.935979438703817,-0.8097529287150839,-0.005134496474606533,-0.2023438653192177,1.200224380917153,0.035280509029690744,-0.9225877857240766,0.026747393049326246,-0.04026475887302727,-0.33893392446446985,-0.474537507854525,-2.0562443867855174,-0.17260512954097276,-2.01119491173754,-0.6954850847657619,-0.9822459233473266,0.29552384146567695,-1.7212357131420706,0.7688923443868103,-1.7113153126210678,-0.045155465886860216,-0.7404712317771537,0.8745397350329371
2010-02-16,-1.1222071014575525,1.2046117210649079,-1.1246281791899728,1.8195394644405563,0.07140840152191327,1.4472935549656876,-1.8005814956821435,1.217954900185671,-1.773737491530422,1.9018826130252282,-0.5365842543691722,0.5435122146581737,-0.2268012781753371,1.6529418646986846,-0.2493594923979464,2.5022293428405353,0.4634896641311174,1.547917236142933,0.16505709215873332,-0.027754815609768606,0.15673044581936244,0.5153991599947111,0.0272335483361509,-0.44912124358453664,-1.799953537180491,0.15776728293824574,-1.772757137066073,-0.021535038256754607,-0.7769894043409318,0.28132875779032523,-1.2350527803632976,1.0110387616797896,-1.2439251910758111,1.8304546834286262,-0.43378120872235243,1.0553988379679402
2010-02-17,-1.4180355094999695,1.4123408362519885,-1.4024605404151884,0.248090511497558,0.22400587993077611,1.3338382146442491,-1.8951847340554957,1.2412215342165855,-1.8618188220539085,-0.06122419264735841,-0.2198071059409229,0.5242377137739253,-0.40277087260484634,1.69646689529999,-0.4229283853976733,0.01146286607585996,0.4803927797156902,1.512889102399516,-0.042731466823643344,-0.32727154765491606,-0.05125014595519128,-1.3757726595214517,-0.354949877135843,-0.27678470875836203,-1.0667616167508405,0.8459019816967327,-1.0758726373258245,1.3399289535648453,-0.7809398325168109,0.38616782307427694,-1.4583275634276718,1.331471245519217,-1.459605194027432,0.39944505992739715,-0.07294353510522154,0.9798504470045059
2010-02-18,-0.9139251504039194,0.6644791379553173,-0.92624567276294,0.26530038220280894,0.4499504300160695,1.2390509712755147,-1.6104548195838488,0.5071081258159249,-1.5955660202451831,-0.6382973084489825,-0.34841981712200953,0.41342713796607927,0.08589375955253341,0.9115679687853521,0.06263797330998298,-0.12971747611672357,0.4641160742313628,1.259140710653235,-0.45317939072956936,-0.602445589578067,-0.45991451534466277,-0.9347519802928593,-0.8930204942009624,-0.2743855973640447,-1.1793027729658598,0.48630560839764775,-1.184280531172615,-0.5723578425886396,-0.3241180073979174,0.3953106723815833,-0.9891252338524572,1.17925146780307,-1.0043088771429562,0.6448374893625125,0.31306683977135935,0.9750275870321166
2010-02-19,-0.5192702962208398,0.8013473139110631,-0.5439627874340299,-0.6237182061307291,-0.06552944422782545,1.0494305759582876,-0.9406451278913023,1.0017689825163885,-0.9554369623340745,0.7451462893654716,-0.3603855491077296,0.3166906212609179,0.33274610482209793,1.2226164171823355,0.31220274043353974,0.2687319484156803,0.22156325528679952,1.2233096874214948,-0.6343060326421227,-0.8104988081248505,-0.6393449436683633,0.0996161687812203,-0.6326522339294121,-0.36799897343873117,-2.0329472491965603,-0.641993076593831,-1.9896295907083954,-1.2268240899760097,-0.5984919841389243,0.25353336613042066,-0.4083734122874519,1.4237668583908212,-0.42980395279017664,0.18447586854342038,0.0821548594410301,0.8227558684582451
2010-02-22,-0.09410849031659284,0.8440137571301968,-0.12259473763118912,0.08469915558109974,-0.1800224106284413,0.9312652270722348,-0.672106923367154,0.9028444998095804,-0.6932632550345577,0.02317063926265481,-0.5952321589228011,0.2723687173748134,0.42899591985301994,0.8885268348402499,0.4102983660211582,-0.7288898766863872,-0.14554797801403996,1.1775517828234439,-0.7318238355754032,-0.9021873744351796,-0.7357198592872809,-0.23626928231062763,-0.8349823512118,-0.3774818183600186,-0.8817402367272665,0.9874114431898049,-0.8964965764430747,2.280015124254509,-0.3230220253734042,0.52946647744873,0.17326359956513113,1.3718952071692583,0.15797968298217785,-0.1551653412878471,-0.26125196187191113,0.567329503397967
2010-02-23,-0.6430066264237263,-0.7963086648691117,-0.6647277721683174,-1.68306170939386,-0.43881986378358495,1.041431865251938,-0.8946779644213589,-0.3383675764652218,-0.9107864228336717,-0.8124967070348919,-0.5775811430500403,0.2978779170813655,0.12230487898300041,-0.6522477395706585,0.09926716919974002,-0.8356295634619607,-0.20902507285141686,1.2094189656423973,-0.1593017058435207,-0.27450097019400854,-0.16760529723089546,1.8572172239302558,0.1170649315563158,-0.03308548129783844,-0.3892231135879161,1.28828233600065,-0.411957385865604,0.5278935373836655,-0.11641611502919247,0.4972809450277751,-0.28358456742420673,-0.11610098126914183,-0.30475125754711213,-1.3253013303534211,-0.4474961379050032,0.6387956091481842
2010-02-24,-0.09523629445809445,-0.5940164275812643,-0.12372576044286294,0.6800476793562947,0.5099368402586016,0.9675708608841358,-0.750553993749617,-0.1824527880837789,-0.7701829359568705,0.2797424200400613,0.36007641436226956,0.30856815207393695,-0.04984835360203054,-0.9017481349782338,-0.07336537339492136,-0.5290426243237183,0.7166571255090128,1.2222161575100772,-0.2433220069806946,0.41517559646008223,-0.251327010668945,0.09856304244149632,-0.504612216479221,-0.05430544749277381,-0.5504554538212447,-0.12816354021853277,-0.5717148523635562,-1.2466816453278895,-0.7448870788228743,0.5509296635456846,0.09481697489720367,0.1537906521305987,0.07797024974666075,0.9718337204551722,0.880009028065966,0.6741009245418522
2010-02-25,-0.19732975260056654,-0.9991155872511607,-0.22581614560218238,-0.5997129670932924,0.5676561078762928,0.9822543194529721,-1.0597730591610457,-0.8002062179507147,-1.0707185967464963,-1.9892486623542562,0.31415179516726977,0.4838419229699278,0.4309742267477645,-0.4044806832366772,0.41231927483933606,0.9475384834349869,1.1964982972478624,1.1901857642003824,0.10627098809765521,1.2616769173693838,0.09781511515921767,0.8748312062580174,-0.46156755616411943,-0.01582211819633416,-0.26410746633684634,0.2463900455423188,-0.28721692290184464,0.11162471618608079,-0.07079377778361727,0.5204037226764404,-0.09462095570387331,-0.27482087286521945,-0.1142946538429751,-0.26416577831477006,0.7273822856358811,0.667113383730384
2010-02-26,0.10741117095256601,-0.37168972974036196,0.08064754589966305,0.7160321475423095,0.9317542451653057,0.9964122438985175,-0.3999476308211307,-0.5999320394489753,-0.424262026588176,1.1831214741531468,0.6123128688035377,0.49809393853800593,0.6471382316813211,-0.12627707777369346,0.6342754675769319,0.8714186734449557,1.1592508146853713,1.2191233548824933,0.21618691408968344,1.3774038220777949,0.20802078963911863,0.34700793985012146,-0.24458693985457877,-0.009125392625830881,-0.5259455198301013,1.170199194859062,-0.5475008099874357,0.4601690928168137,0.3954289368509828,0.42748321041431625,0.26761888133060807,-0.31347866149728154,0.25452031805560127,0.10249007455884425,1.183117601262082,0.5877594135997052
2010-03-01,0.6037757088801526,0.15055953601328584,0.591116532690056,1.199864605208575,0.7415919187485394,1.0238604218103315,-0.5339936902971488,-0.9087129249066351,-0.5571694079105485,-0.6520954703224405,0.12161036121847867,0.5163608217342949,0.6494043636032976,0.18863110320303347,0.6366143000135649,-0.04668814906340534,0.9867258994984721,1.2189272540530702,0.050598700267268745,1.5907996352908578,0.04207496112459391,0.21991131201603525,0.38581402491407746,-0.0809119527363236,0.13151422400654963,-0.00613323944858113,0.11168592546320696,0.13188225628842837,0.7071694246429081,0.19030581407403005,0.8122398139847211,0.2394227719739102,0.8183355780014319,1.0174331084007622,1.1415025088728157,0.5619234873167546
2010-03-02,0.33047545467172,1.3155445497217337,0.30830106978907323,0.8045454962317385,0.9678625463590653,0.8858745364120474,-0.34984745800627387,0.14364464184286113,-0.3743787400203503,1.4888808505108795,0.545090154880885,0.6141881881280362,0.5955537541886973,1.2986937077317857,0.5811034890792014,1.5691559337911207,1.2686639195643512,1.1797511515554122,0.28407943186399165,0.7680410627717893,0.2761957236847846,0.0983893962054246,0.7783211300720031,-0.1638587252559327,0.46059102956672204,0.0892935801846472,0.44872728678757123,0.7021550656397149,0.8789624221459238,0.2064399113631018,0.4896492375329951,0.958423388893458,0.483016174713818,0.19956179657306058,1.3058207494028575,0.47658787091275717
2010-03-03,0.2075931355272902,1.0360082349786175,0.18253998411294134,0.083150257838881,0.6019713074654206,0.8717418875146762,-0.24905332527620827,0.551045700024161,-0.2736754056315061,1.1706788107146062,0.5968514001297917,0.658596651169105,0.4530761191325021,1.7587887535706834,0.4349099173702662,0.46768484769222135,1.1135050528800416,1.1346579419920864,0.12844896644178205,0.5864616925179635,0.1200348972218805,-0.2896028910538696,0.8082552230557831,-0.1638794462349716,0.11736831105185688,0.9691319283530301,0.097304813054738,0.36001525350402536,0.9499922278620525,0.0794173178743477,0.15008549261469123,0.500166057227454,0.13431584661512325,-4.264690460471483e-05,1.141330140684616,0.3976975143189729
2010-03-04,0.2178519606266209,1.1373855958633055,0.19300616742919469,-0.38324060868820015,0.8137272456580539,0.8698955767258902,-0.14590181311332803,1.245209856519053,-0.17013701385797603,-0.47119637529324326,0.547231245810338,0.6308999756912506,0.37882493394933153,0.9382390278120135,0.3591098036293973,-0.83006043056242,0.9342220383996496,1.1611496335390552,0.5114988087874174,0.3655116082428163,0.5051379388737366,0.4025016921802177,0.7669837532199202,-0.3204198096518009,-0.24884295907942403,0.1864826992046831,-0.2719519755925552,-1.3175924712252394,0.1810940075107427,0.18881207022545343,0.4013027755734782,0.7882924662119783,0.3918740062523618,0.34689536212845357,1.384202934548924,0.37928012844052456
2010-03-05,1.5067192379885357,1.6641384433580888,1.556778087269948,1.8408141521113033,1.1905400345785158,0.35323089116369755,0.9709409423140603,1.4557011722369058,0.9826022322890795,1.6434402910241235,0.8273353990025093,0.3399068575443237,1.378300071696326,0.6168530224237936,1.4019845161480107,0.1751837028904876,0.9657633666339667,-0.06545021066292242,-0.247212082968242,-0.37309039610061073,-0.2552003527077999,-1.2319166708958185,0.18970320824733072,-0.5696869195741523,-0.27806904797348886,0.3378570837081787,-0.3011700928307078,0.7365980012073927,0.6516942473956013,0.17878811763726174,1.642499199152951,1.408225570075557,1.6998335351746319,1.4172499078573346,1.5880122353536488,-0.28648384149461203
2010-03-08,1.720934572590555,1.1238490231169151,1.7931058269471571,0.046177785979173686,0.84815384018475,0.2808105288867892,1.359256521563161,1.5665344504626957,1.3973365940028253,-0.4097166181173755,0.3071851693583915,0.07650533227442241,1.372534224003369,0.21060735907787906,1.3958265551576823,-0.9267589446659149,0.052757690856379796,-0.060690185555945506,-0.5903151521319182,-0.8070092753884518,-0.5958170558329896,-0.7076859508480215,-0.26561813190900235,-0.6057669971706205,0.8126696523491084,1.0850903119515303,0.8146741448785618,1.4964253147060045,1.0027895607357074,0.025077431197709756,1.5588771140514024,0.8984905027088721,1.6098296392753377,-0.06361771469723437,1.3132695434967194,-0.2775905386670364
2010-03-09,2.000234505650826,0.9322700160939569,2.105512006718595,0.39546442419300654,0.8856203282695778,0.2080369429448532,1.2841418071738446,0.7880748860773726,1.316538223181015,-0.21351520529635318,0.25835199710305,0.08858680382980344,1.071321816530413,-0.5772139137485972,1.0764422453322584,-0.13754165568839408,0.003393650647262094,-0.11653576449985865,-0.38936208943363354,-0.572637957537633,-0.396562479703675,0.5994097557921463,0.5158821059712331,-0.5548742115123124,1.0924378730690247,0.7563951468816518,1.1094584819059876,0.10191582455841124,0.7358232905046358,-0.03792161334043512,1.8481256083512518,0.867931836294589,1.922330906745056,0.1347526955422044,1.2657301131635303,-0.3981424441906696
2010-03-10,1.5515366152386045,1.1261562910397156,1.6059882176603306,0.4971580681983028,0.9413951004933432,-0.04868210647348663,1.1165581764314862,0.3951816047038385,1.1372674365822333,0.31146915723491314,0.5388420807075323,0.05213877313597833,0.5824151867019461,-1.3417664318137084,0.5675811953394241,-1.1886044461101104,-0.30368970119832384,-0.018325954746993386,-0.16976331101406572,-0.6510604697541473,-0.17803627459114355,-0.45724829933467986,0.7586628859062233,-0.7404312675351259,1.1466393320419241,0.31424575514334446,1.1669823921203482,-0.4474058574366857,0.779599283646294,-0.05542366098340494,1.6180832035243313,1.0704427172193056,1.6735256237805132,0.4294442935190541,1.2265708142463898,-0.4757170960320568
2010-03-11,1.6030129080621816,1.3107309679894672,1.662662069953421,0.010884028928062648,1.2267081499575379,-0.060102206223406764,1.2029327568901027,0.7115207584453181,1.2294948178578298,0.220598744536935,0.4173064993526495,0.04501503630748363,0.6040200651893082,-0.9532349865991032,0.5898214982259175,0.011635146666316718,-0.3855820229450228,-0.020646717101749663,-0.0594019385912655,-0.9623534756106313,-0.06790405893385597,-0.2629557330765743,0.596843680476755,-0.7938148220046434,1.2908184880394042,1.3398465862806472,1.3206569927485172,0.5552852889430159,1.4443486377905064,-0.04681850649134649,1.7889071229515774,1.0855232073182972,1.8580815231605066,0.3788782043497212,1.2681057931063344,-0.5035627447185755
2010-03-12,1.0763753584151303,0.3320452949623473,1.0904691752407722,-0.2489857196611992,1.0876345702410806,-0.2334222979052847,1.192544393953023,0.3839597865362363,1.218383326975827,0.9271044244917108,0.6282625072994885,0.04101039962601752,0.11857960500932624,-1.2888318455420034,0.09551670088338368,-0.5518369678510348,-0.33763445516807217,-0.16747230496407106,0.1031225895524024,-0.22264471671539163,0.09466146437054775,0.34937387169113504,0.8166348273633608,-0.7945447355458726,1.4740232229315273,1.3110660906188483,1.5173137549247038,0.6840411500279443,1.097794688318675,-0.03266277241489938,1.5204466356115294,0.38519726380771324,1.5685587884373813,-0.06800779979881856,1.3253407637398664,-0.5290165702132057
2010-03-15,1.1728965310804254,0.06266338623580003,1.1940844686648935,-0.5290368041898302,1.6703895876818173,-0.28971017729223375,0.919980592180712,-0.06269620782568193,0.9287173146468057,-1.386498763128071,0.4317259345465989,0.18844559211584777,0.2794010871274669,-0.723453172518177,0.25802576012335715,0.2980498434123741,5.9922998832541105e-05,-0.17838203958591853,-0.03342155181462856,0.08956691566971559,-0.04194741456974562,-0.04026475887302727,0.11577466000413549,-0.8288427216376333,1.272082262251897,0.5860912001845824,1.3006326540889073,0.17252881642695836,1.0020528439581127,-0.05937106816038712,1.6076636433814466,0.41631336317273493,1.6623058596776596,0.002373595266844853,2.3694029199790188,-0.554457804042093
2010-03-16,1.4025789807608389,0.3056668066820263,1.4429049131491372,0.9143526953557651,1.7165913978608942,-0.2590737667125587,1.2253242497619206,0.6822780178050759,1.253462857023138,1.4156525015623351,0.661682496707951,0.28319003599554593,0.6057234514933579,-0.0037254586032541654,0.5915759448659026,1.4216413681632047,0.5473077371562329,-0.037621334503774494,0.19346399936655223,0.2447698634402472,0.1852210061440079,0.9311902714882108,0.4732128834672183,-0.7299984974725006,1.4218412952459758,0.41788993198794,1.461141640103722,-0.2052411168885425,1.6497122665659036,-0.10498727837947894,1.8188352141426847,0.7156120664051818,1.8905347010454967,0.7695081404699206,2.361742182577154,-0.5475087558791804
2010-03-17,1.139814330852035,0.43164390109495654,1.1585078837283147,0.7661585481339266,2.1679112262626057,-0.43958501890142426,0.9413701693082941,0.9093859711050097,0.9513191890815926,0.80812653242632,1.4547822105490045,0.11983005148193869,0.06631744336689095,0.6113154043856601,0.04297033507813478,0.1437900886662849,0.3567259413102755,-0.5463407890304621,0.1348160300358104,0.582295129621662,0.12641551754482286,0.2642863653270419,0.22167029024735016,-0.7508895224733747,1.6631339079517728,1.0836456310308193,1.7219497895537845,0.768348853935767,1.8023427257687148,-0.08988724018284405,1.4908411287192045,0.7795808622639635,1.5368048215905377,0.5651099046236105,2.5977157169873517,-0.7534681532862689
2010-03-18,0.9394930290001062,0.1666479654143464,0.9444803322831783,-0.5549651376308796,1.733095999415607,-0.3926441951879812,0.8562887135396396,0.6306570156441121,0.8615458336462215,-0.3889474620031257,1.1276994442862667,0.1366898429997827,0.12670902056269306,0.7331226057669122,0.10370194450404789,0.275512328140214,0.18999142906611707,-0.5400701883294886,0.2913799574967956,0.375318706034209,0.2835313266912902,-0.7054134669097119,-0.31911276640952496,-0.9280394117010516,1.0082910665656863,0.33943776215650984,1.0204201629113194,-0.8037330778920541,1.179765872744192,-0.1086109933617664,1.3667135878605545,0.5634860572175541,1.4040442843683285,-0.07941764739432142,2.560466275038189,-0.7441462066261981
2010-03-19,0.6384215761955312,-0.15773572173888248,0.6272777967275537,-0.9416463016038598,0.9684838240380815,-0.2977278552313754,0.7083296072062912,-0.34576782525527155,0.7062535695469067,-1.208217529259156,0.9068730091838084,0.21568819603633577,-0.22518314002977577,0.2177606892016768,-0.247756751960676,-1.6682918936691673,-0.3037887650166589,-0.2922545733387121,0.42249909670734087,0.03724198747979583,0.41543633581505385,-0.3733396439867784,-0.609330888700375,-1.03342955889077,1.3409026526599888,0.24767105258835886,1.3742641012599561,0.5164634489808196,1.283069271188587,-0.14144085106209428,1.0488917450947386,0.32147620293542845,1.0668617317307334,-0.581264526515865,1.9320204637627898,-0.7001800702593288
2010-03-22,0.8575162009972527,0.20925197331272,0.8575823870830381,0.2545966536176931,0.8255106144564309,-0.34325085258321353,0.6234853921040631,0.47953456780058573,0.6176753024054981,0.41833684178347436,0.7056576591556065,0.19626761442149407,-0.44383409691248404,-0.23707007525849186,-0.4632249951356779,-0.6872733461231181,-1.0241650023055164,-0.26945420428252065,0.584146518457885,0.426444466319798,0.5784597340725015,0.7917413402034004,-0.26084196565889356,-0.971899701335633,1.756587910076456,0.22654128905577867,1.8236951465297064,0.13394317667674474,1.1377647614089272,-0.3022624463731706,1.1278697117679928,0.5510044821580524,1.1502839652970516,0.4891592827019751,1.9704294168802976,-0.6921727521697498
2010-03-23,0.9600031069662773,0.013121378186041678,0.966283911408834,0.4955525597834942,0.941400967480369,-0.33523172018823444,0.6031127423167173,-0.19309318260848343,0.5964569566367879,-0.05530229392155594,0.4077288414840768,0.1975498281162975,-0.19726327790484552,-0.7321200976893064,-0.22008333950974715,0.34918913934334783,-1.080453834422858,-0.29211556001128053,0.5069187077322942,-0.2743607233828966,0.5005183880876259,-0.5669353155709398,-0.37701682488994986,-0.9286170980253992,0.9399320437032578,0.12353142864579869,0.9483253572156015,-0.3933502435416,0.8052040825605654,-0.6351963864521677,1.351107332051354,0.5210814079375735,1.3873953760602522,0.7060470092144544,2.0470192840560775,-0.6840111434861811
2010-03-24,1.1094681890657803,-0.8532805411812441,1.1259313846710675,-1.0838804070669952,0.597519317393722,-0.4938704954193672,0.6501147429271726,-0.8513728699391976,0.6454397785435622,-0.6314508002957745,0.34461101959262574,0.1779588258030118,-0.29622300512971783,-1.3839535626721893,-0.3180058224915117,-1.268310144978204,-1.1547519685980319,-0.21874148352973186,-0.5223197395402736,-1.5906954266455298,-0.5284728958633127,-2.5496692518228095,-1.329147390629905,-0.5700746642408584,0.4429540659666021,-0.899036077717362,0.43054164534540346,-1.0989896688056247,0.9076318953704235,-0.5206584261389996,1.5328250922988873,-0.03973064516619431,1.581845775437193,-0.6242654600008114,1.518086783857254,-0.8566997124095094
