Price,Close,High,Low,Open,Volume
Ticker,IEF,IEF,IEF,IEF,IEF
Date,,,,,
2010-03-12,64.65226745605469,64.7311646041458,64.40123356309589,64.40840752350283,276400
2010-03-15,64.65226745605469,64.6953002742395,64.53033748977876,64.64509349564774,190100
2010-03-16,64.90331268310547,64.93200305761503,64.64510478464875,64.66662666962799,388200
2010-03-17,64.98221588134766,65.0037322961962,64.87462833497503,64.95352550417296,288300
2010-03-18,64.81001281738281,64.97497547728835,64.78849642453638,64.93194269159548,202600
2010-03-19,64.72395324707031,64.9247802454021,64.71678476293367,64.72395324707031,171300
2010-03-22,64.93914031982422,64.93914031982422,64.83155284424726,64.881759603233,338100
2010-03-23,64.80284118652344,64.9821517628404,64.80284118652344,64.91760258198606,244100
2010-03-24,64.15734100341797,64.54465261953453,64.06410144610562,64.45858701959273,531300
2010-03-25,63.920677185058594,64.0999878763038,63.70550216671313,64.0282592221033,601900
2010-03-26,64.07125854492188,64.0927749392459,63.8489097019494,63.85608365743231,734100
2010-03-29,63.97801971435547,64.09995508083371,63.90629656897872,64.04974833185746,521400
2010-03-30,64.0425796508789,64.0425796508789,63.84892112307223,63.9708564995943,246500
2010-03-31,64.19320678710938,64.25058750313441,64.08561931259399,64.16451642909685,398900
2010-04-01,64.06010437011719,64.13203791609156,63.97379289536244,64.09607114310438,397600
2010-04-05,63.48469924926758,63.67890563119045,63.38399883082442,63.61417199980323,656100
2010-04-06,63.67174530029297,63.72928999531833,63.563855856825626,63.700517647805654,566100
2010-04-07,64.06732177734375,64.13924986133063,63.65013120735447,63.66452011680847,562000
2010-04-08,63.99538040161133,64.23993693392485,63.95941362320762,64.13204757423354,465400
2010-04-09,64.06732177734375,64.0888996537637,63.83714861592915,63.90907669991602,314600
2010-04-12,64.23995971679688,64.31189329911572,64.10329798346713,64.16803162223987,402000
2010-04-13,64.36226654052734,64.44138363141194,64.2543716162101,64.39822785679056,309100
2010-04-14,64.18959045410156,64.42695803468847,64.16081812726433,64.36222441512489,315800
2010-04-15,64.29752349853516,64.35506818638936,64.06735023488183,64.09612257880893,299900
2010-04-16,64.68592071533203,64.70749859426641,64.32627476572777,64.40539731366165,409900
2010-04-19,64.52767181396484,64.64995011255617,64.4773216035001,64.62837223489433,215300
2010-04-20,64.55641174316406,64.55641174316406,64.4125556391184,64.49886710644236,171300
2010-04-21,64.76504516601562,64.79381750136068,64.55644985058538,64.62118348929036,446500
2010-04-22,64.61400604248047,64.91610738582789,64.59242815906462,64.84417927852081,169300
2010-04-23,64.4341812133789,64.5061093186577,64.36944207719411,64.45575909618628,174200
2010-04-26,64.47732543945312,64.59960374531916,64.41259180261642,64.57802586637358,161900
2010-04-27,65.08149719238281,65.12465292620573,64.7002680884987,64.7722016285484,442800
2010-04-28,64.75061798095703,64.94482975779886,64.63553419536366,64.85132383901932,409700
2010-04-29,64.85851287841797,64.9016740998546,64.65711213757575,64.74342909269039,350500
2010-04-30,65.25418090820312,65.261375365856,64.93049616698285,64.93769062463574,423200
2010-05-03,65.08321380615234,65.13371602487362,65.01106856574039,65.05435460912176,300500
2010-05-04,65.52324676513672,65.57374893748712,65.37174024808552,65.47996076150037,355000
2010-05-05,65.77581024169922,66.07882351818536,65.63873595242885,65.78302641618556,672000
2010-05-06,66.49723815917969,67.13933973833451,65.72527303006515,65.82627740177544,902400
2010-05-07,66.31692504882812,66.91574108795899,66.21592059696627,66.3241412251982,3856500
2010-05-10,65.81190490722656,65.94898474101998,65.63875519908171,65.64596587135401,836200
2010-05-11,65.89118957519531,65.98497774444404,65.67474856391539,65.9489079121131,891400
2010-05-12,65.72527313232422,65.89842269776474,65.68198711704545,65.8118506672072,424000
2010-05-13,65.9056167602539,65.96333509748084,65.57374457768447,65.9056167602539,420300
2010-05-14,66.33129119873047,66.52608373166879,66.15813616464716,66.20142767533015,488700
2010-05-17,66.18701934814453,66.6126854142826,66.15816016532786,66.32409909044216,535100
2010-05-18,66.6703872680664,66.72088944940644,66.18700295601185,66.21586213168115,1711400
2010-05-19,66.72811889648438,67.01670523007839,66.64875751713787,66.68483287295955,839700
2010-05-20,67.37741088867188,67.55056042058413,67.13211617715655,67.2475473636566,1221600
2010-05-21,67.4135513305664,67.96907580472588,67.29089835204081,67.91857357980228,1196200
2010-05-24,67.4135513305664,67.57948485345976,67.33418990506796,67.47126422738644,2949400
2010-05-25,67.64437103271484,67.96181100325735,67.54336665513418,67.83916361681307,1064000
2010-05-26,67.50727081298828,67.52891381528238,67.17539860105602,67.42790946836055,551600
2010-05-27,66.86516571044922,67.02388839096689,66.78580437019039,67.00945605401594,522800
2010-05-28,67.16822814941406,67.19708734022353,66.89407409321583,67.02393769969454,511700
2010-06-01,67.25502014160156,67.42142376203563,67.08862204090809,67.39972014192263,978900
2010-06-02,66.87155151367188,67.30564032399147,66.8426115236854,67.22605673146336,519100
2010-06-03,66.77752685546875,66.96562858448793,66.61835960803647,66.66176685015769,274300
2010-06-04,67.70356750488281,67.72527112039306,67.34905671908383,67.42140946377062,728300
2010-06-07,67.97846221923828,67.99293497033406,67.58778073571115,67.62395709371334,413800
2010-06-08,67.7686538696289,67.94952462652643,67.7397138861568,67.77589024543128,604300
2010-06-09,67.77592468261719,67.85550829766781,67.50100297954974,67.58058659460036,264000
2010-06-10,67.14651489257812,67.52272947660458,67.11757488459592,67.49378946862238,655200
2010-06-11,67.5733413696289,67.6890958274426,67.28394694548537,67.45758139207568,404800
2010-06-14,67.5155029296875,67.52273931267271,67.14652467384289,67.23334471043661,627700
2010-06-15,67.30565643310547,67.59505088249587,67.2116055829431,67.52993450950652,1114400
2010-06-16,67.49374389648438,67.5516238733679,67.29840035443708,67.50821113083606,621900
2010-06-17,67.81207275390625,67.9133599453746,67.56608563195601,67.56608563195601,792500
2010-06-18,67.67460632324219,67.79759711912035,67.66736994709119,67.76865713425413,463400
2010-06-21,67.62395477294922,67.65289475441034,67.28391689045245,67.30562049661401,569100
2010-06-22,68.02911376953125,68.05805375537217,67.63843224028561,67.67460860252125,549200
2010-06-23,68.28237915039062,68.39090279270117,68.07980462860652,68.09427739144353,632500
2010-06-24,68.22452545166016,68.48498006468984,68.13046902377846,68.4198636515607,1075100
2010-06-25,68.3330078125,68.49941143022438,68.14490609475656,68.15937333468277,455400
2010-06-28,68.8177261352539,68.82495699326938,68.57173896925406,68.57173896925406,924300
2010-06-29,69.11441040039062,69.16505404843632,68.94801220813066,68.9769467043765,920400
2010-06-30,69.21566009521484,69.21566009521484,68.9696783725488,69.17225285468335,891500
2010-07-01,69.18521881103516,69.51888559892109,69.15620358590313,69.22148922597229,1293700
2010-07-02,69.06184387207031,69.21416951144208,68.96754862886392,69.06184387207031,1072400
2010-07-06,69.22868347167969,69.3229787197816,68.94579219329046,69.02558260863957,914100
2010-07-07,69.01110076904297,69.28673697795428,68.98934074387704,69.2794873256228,473900
2010-07-08,68.84427642822266,68.93857172380686,68.69920035722437,68.80075083988004,508400
2010-07-09,68.66292572021484,68.80799623648528,68.66292572021484,68.74996581634292,439800
2010-07-12,68.77899932861328,68.95308510127938,68.72822408099871,68.77899932861328,685200
2010-07-13,68.43805694580078,68.67017308455223,68.42355210829112,68.64115787544765,679700
2010-07-14,68.77899932861328,68.89506019978198,68.54688312036284,68.67744883338415,566500
2010-07-15,69.13442993164062,69.26499565197021,68.92407374143811,68.92407374143811,703600
2010-07-16,69.53336334228516,69.57688339251243,69.19244152460952,69.19244152460952,864200
2010-07-19,69.35201263427734,69.5188431593301,69.28672703406347,69.43180307115821,489800
2010-07-20,69.42453002929688,69.71467649477364,69.41002519636064,69.56235084556714,895900
2010-07-21,69.86703491210938,69.93232052615073,69.46808264320697,69.47533783011959,470700
2010-07-22,69.4825668334961,69.67116288355163,69.47531164931748,69.67116288355163,656800
2010-07-23,69.25769805908203,69.5841093669279,69.01832681515056,69.5333341516167,799500
2010-07-26,69.2359390258789,69.30847979808007,69.0763637156546,69.22868937592594,626300
2010-07-27,68.99659729003906,69.170683028883,68.98208691691865,69.01110212907362,528200
2010-07-28,69.29400634765625,69.35203678270038,68.98209967690266,69.0401301119468,933000
2010-07-29,69.43910217285156,69.57691757764584,69.22149074662498,69.26501081823491,737300
2010-07-30,69.84528350830078,69.8888035669771,69.65668736389206,69.80176344962446,563600
2010-08-02,69.62926483154297,69.76017447430979,69.58563013350887,69.6656307790144,1160900
2010-08-03,69.95653533935547,70.00744433197866,69.81107711138631,69.84016875698015,911900
2010-08-04,69.66561889648438,69.94198118467008,69.66561889648438,69.92743813736078,777600
2010-08-05,70.00016784667969,70.02925949136473,69.84016657524391,69.90562416295121,817400
2010-08-06,70.4583740234375,70.46564832438237,70.2038289770256,70.31292129653524,438400
2010-08-09,70.44381713867188,70.45836018904025,70.32745054106579,70.36381648998389,464800
2010-08-10,70.80024719238281,70.85115623988797,70.34206576483639,70.40751787648443,641200
2010-08-11,71.2001724243164,71.22198977084517,71.01107950662725,71.05471419968478,911200
2010-08-12,71.01837158203125,71.25109925103328,70.94564522584285,71.24382495081485,1701100
2010-08-13,71.3238754272461,71.33841848917604,71.1129649629122,71.15659969737122,705800
2010-08-16,71.84017181396484,71.86198916044722,71.66562749344192,71.75290242803534,1453200
2010-08-17,71.4765396118164,71.66563254242548,71.3456299750354,71.65108394463631,774300
2010-08-18,71.40381622314453,71.75291045189218,71.37472457502685,71.66563550753914,1148600
2010-08-19,71.72380828857422,71.832895017192,71.3601710634117,71.38198840913526,684100
2010-08-20,71.49111938476562,71.767481827966,71.4547534230989,71.71657281083259,306000
2010-08-23,71.5856704711914,71.63657949355485,71.38930868455161,71.46203506668978,575600
2010-08-24,72.15291595458984,72.28382561098537,71.88382234181428,71.97837159561752,973400
2010-08-25,71.82567596435547,72.48022453226694,71.76021833323055,72.34204051552243,690100
2010-08-26,72.15291595458984,72.15291595458984,71.78927863667617,71.86200499052589,845000
2010-08-27,71.3238754272461,72.09478532892437,71.20023998049942,71.84024013013146,1014100
2010-08-30,71.8692626953125,71.87653699361731,71.49835116306082,71.55653445217163,463500
2010-08-31,72.18927764892578,72.2474553993758,72.0074590006906,72.16018599936838,1276700
2010-09-01,71.66947174072266,71.95381608830716,71.39241428024906,71.91735940271562,1268700
2010-09-02,71.37049102783203,71.51630654003053,71.32674748667353,71.50172721381277,1273500
2010-09-03,70.96222686767578,71.08617065073177,70.77995463523801,70.8091188599289,1308300
2010-09-07,71.52363586425781,71.54550764611486,71.25387647134352,71.34136359877168,778200
2010-09-08,71.3267593383789,71.45070310059275,71.17365135637837,71.33404622144596,1124900
2010-09-09,70.7653579711914,71.06428705267169,70.72890686827104,71.0059586129917,929300
2010-09-10,70.56122589111328,70.64871856538412,70.41541032983567,70.56851833792929,725300
2010-09-13,70.89664459228516,70.9403937344073,70.51752058979075,70.51752058979075,1450100
2010-09-14,71.2538070678711,71.2975505889776,71.02049901779863,71.02778589631458,590900
2010-09-15,71.00594329833984,71.32674408488286,70.96948664077632,71.15905124759765,900600
2010-09-16,70.75813293457031,70.98414888274777,70.61960415987521,70.92582039208553,2902900
2010-09-17,70.91849517822266,71.1153523526388,70.84558737983124,70.96953119334749,1738600
2010-09-20,71.13719940185547,71.13719940185547,70.87472696889996,71.02783496103959,619900
2010-09-21,71.80068969726562,71.80797658251687,71.09347245234693,71.34136005107713,1279500
2010-09-22,71.91004180908203,72.19438605724294,71.85900580460462,72.00482693347386,978800
2010-09-23,72.01216125488281,72.28192634911383,71.85176625122998,72.28192634911383,514000
2010-09-24,71.65486145019531,71.78609768430769,71.62569722455842,71.7131899014691,1317500
2010-09-27,72.20899200439453,72.21628445359097,71.9173552241347,71.9173552241347,782100
2010-09-28,72.44954681396484,72.54432634336881,72.22352553230094,72.23081797687213,776000
2010-09-29,72.27456665039062,72.50058794810082,72.2381155499576,72.46413128516201,820400
2010-09-30,72.18716430664062,72.23090790351728,71.74241919668687,72.22361544986707,813200
2010-10-01,72.225830078125,72.31352355969555,71.8969627953506,71.99197150122306,846600
2010-10-04,72.48159790039062,72.52544463263116,72.3208191146724,72.37197549416209,1260800
2010-10-05,72.49626159667969,72.56934696830037,72.41587214840176,72.52549463020175,1092900
2010-10-06,72.96394348144531,73.1685746165373,72.89817336974413,72.99317650074417,614400
2010-10-07,73.03704071044922,73.12473420699698,72.95665128819428,73.0224214106051,534700
2010-10-08,73.06623077392578,73.3585496913832,73.05892112830156,73.22700394827699,868200
2010-10-11,73.13932800292969,73.22702146889846,73.05162896133362,73.16856101679504,400300
2010-10-12,72.92739868164062,73.27087965256565,72.88355194514048,73.15394758772831,991900
2010-10-13,72.92739868164062,72.95663169784996,72.5839177107156,72.70084977555294,473800
2010-10-14,72.51081848144531,72.94199280955625,72.45966211072661,72.89814608483344,955100
2010-10-15,72.19654083251953,72.45963222359264,72.07230477996389,72.4084758739742,807100
2010-10-18,72.54008483886719,72.70816774466203,72.41584310232415,72.51816146642689,1149600
2010-10-19,72.78857421875,72.89088703120102,72.43047937517142,72.44509310168009,763700
2010-10-20,72.74475860595703,72.90553754453315,72.56205628041734,72.62052236274184,615100
2010-10-21,72.34275817871094,72.68623919080085,72.34275817871094,72.62046907816834,594300
2010-10-22,72.3646469116211,72.4304225683979,72.25503010970263,72.26233417941337,643600
2010-10-25,72.34275817871094,72.71547221051364,72.31352515899813,72.64239244904584,1436800
2010-10-26,71.86042785644531,72.14544283134627,71.86042785644531,72.1089001625114,831800
2010-10-27,71.4438705444336,71.75811855451686,71.43656089518643,71.70696216104417,1223500
2010-10-28,71.86042785644531,71.92619796959394,71.67772566352785,71.71426275673429,738700
2010-10-29,72.18193054199219,72.23308689798583,71.97730511801767,72.01384776185225,768600
2010-11-01,72.06111907958984,72.4054137141766,72.00984067963638,72.4054137141766,1042700
2010-11-02,72.30286407470703,72.3248453245152,72.20030726464348,72.24426417533284,356700
2010-11-03,72.5372543334961,72.66179234854772,72.09772450727408,72.54458141412853,912000
2010-11-04,73.12327575683594,73.21850542061449,72.96211356511586,72.96211356511586,1092500
2010-11-05,72.81562805175781,73.14527402665348,72.81562805175781,73.02074159959733,1108100
2010-11-08,72.83760070800781,73.01341151479014,72.75701959053991,72.92550890586136,469400
2010-11-09,72.2222671508789,72.87424328520375,72.2002914947976,72.8376134657844,744600
2010-11-10,72.49329376220703,72.55189922192628,71.83399631267612,72.26620459195026,1298900
2010-11-11,72.41272735595703,72.57388960844733,72.21494087539871,72.53725979145395,403500
2010-11-12,71.81204986572266,72.37611786428783,71.80472278304704,72.23693123808381,2041400
2010-11-15,70.88905334472656,71.59230817072023,70.88173184888255,71.39451600436946,1174200
2010-11-16,71.4164810180664,71.45311084753565,70.80114012325954,71.2040403027848,954600
2010-11-17,71.21138763427734,71.62161501412348,71.12347937191223,71.43847699255947,580200
2010-11-18,71.04289245605469,71.09417087035882,70.76451913075108,71.02823828686608,2968200
2010-11-19,71.18936157226562,71.19668865284156,70.99889659976566,71.03552641372043,530600
2010-11-22,71.57025909423828,71.57758617206704,71.32852141511711,71.40910250446511,495400
2010-11-23,71.71678924560547,71.95853256940057,71.63620813767376,71.85597022291323,659400
2010-11-24,70.9476089477539,71.45307125190631,70.89633056826919,71.41644144273543,1112700
2010-11-26,71.25531768798828,71.26264477156242,71.07217972112512,71.138112295438,210100
2010-11-29,71.40913391113281,71.50436360909879,71.27727439683554,71.46041230064147,527800
2010-11-30,71.53369140625,71.81205910554819,71.4677588315392,71.7974105272387,874200
2010-12-01,70.59298706054688,70.99688136435765,70.55627296188032,70.79860954416678,1967700
2010-12-02,70.416748046875,70.75454802434169,70.40206352726344,70.54893113393936,983500
2010-12-03,70.42406463623047,70.89404751075197,70.35063086258107,70.86467288076466,374500
2010-12-06,70.86466217041016,70.87200722745632,70.62232571161941,70.7618537823117,902000
2010-12-07,69.68968963623047,70.30653982739938,69.52078697761858,70.240451136618,1335700
2010-12-08,69.0948486328125,69.24172169642759,68.61018152946897,69.21234708370457,2155300
2010-12-09,69.24173736572266,69.40329497094223,68.9553418301555,69.2711119850931,1664700
2010-12-10,68.65433502197266,69.09494361322544,68.65433502197266,69.01417032049639,1002400
2010-12-13,68.87459564208984,69.07286741343431,68.44867186348212,68.5514802786442,1323400
2010-12-14,68.14756774902344,68.7497335132427,67.92726087809396,68.58817588824594,1878500
2010-12-15,67.86854553222656,68.448682019656,67.63355403375482,68.32384401167023,1871900
2010-12-16,68.2724380493164,68.28712256644043,67.60417766607165,67.89791843230408,1351000
2010-12-17,68.85986328125,68.93330262071792,68.38254119051842,68.44128481840379,1361700
2010-12-20,68.85260009765625,69.2932086093523,68.69838739869469,69.11696632520213,804000
2010-12-21,68.99942016601562,69.0067652235619,68.6395907831706,68.97004553846784,848500
2010-12-22,68.80846405029297,68.99205120688674,68.71300074581295,68.9626821921509,308900
2010-12-23,68.56611633300781,68.69095422403731,68.47064744946312,68.69095422403731,540600
2010-12-27,68.83053588867188,68.85990491905575,68.38258253969965,68.56616979410997,407100
2010-12-28,68.10748291015625,68.74806342036841,68.10748291015625,68.71124631774083,955200
2010-12-29,68.873291015625,68.99109573248049,68.08545266147736,68.18853389529063,1362200
2010-12-30,68.73330688476562,68.83638798995764,68.505056668626,68.74067142585046,529800
2010-12-31,69.07940673828125,69.32238617535177,68.77752779139234,68.79225126447142,674300
2011-01-03,68.86585998535156,69.05729878512949,68.50507601528972,68.61552169275778,1396100
2011-01-04,69.02784729003906,69.1235638826477,68.82904956154401,68.95421870976314,1234100
2011-01-05,68.28421020507812,68.60081826959417,68.14431753761936,68.51982511698523,1111900
2011-01-06,68.63765716552734,68.68919776831773,68.3578605068043,68.48303535715615,1452400
2011-01-07,69.09416198730469,69.21933684480338,68.60820850717901,68.69656623879492,736500
2011-01-10,69.32969665527344,69.32969665527344,69.07935286813789,69.21925103205182,1096400
2011-01-11,69.05731964111328,69.24139395331878,68.88796880218325,69.24139395331878,760400
2011-01-12,68.85848236083984,68.98365710085724,68.65232013139861,68.77749487141602,753000
2011-01-13,69.3223648071289,69.3223648071289,68.81431807122073,68.83640608278188,1051500
2011-01-14,69.13094329833984,69.52854445836806,69.10885528125525,69.45491586225212,734500
2011-01-18,68.96156311035156,69.09409114563832,68.72594273428902,68.976286575106,1063800
2011-01-19,69.13831329345703,69.18985387655137,68.92478641563697,68.93215096107967,732200
2011-01-20,68.60077667236328,68.88793199658167,68.43143154141356,68.83639144140143,697000
2011-01-21,68.82903289794922,68.82903289794922,68.4608844681982,68.54923649613893,523900
2011-01-24,68.83648681640625,68.96166172456259,68.79231074147283,68.85857485387297,497800
2011-01-25,69.18247985839844,69.34446613094441,68.77751979453497,68.96895300981524,1126500
2011-01-26,68.76277160644531,69.0425624247195,68.69650757744613,69.03520349983066,869900
2011-01-27,69.02052307128906,69.06470473926777,68.66710343248262,68.82172522664843,531500
2011-01-28,69.33715057373047,69.44759634827,68.83646793098933,68.85119703026416,1056600
2011-01-31,69.0646743774414,69.36655328548225,68.98368124217403,69.26347213468769,555100
2011-02-01,68.74360656738281,68.91338280215705,68.66240997226639,68.83218620704062,1009200
2011-02-02,68.58116149902344,68.95761198076198,68.47043845020285,68.92070805222724,1120000
2011-02-03,68.18999481201172,68.47787159429676,68.16046826618597,68.3450049538873,1310900
2011-02-04,67.76921844482422,68.1087651093381,67.65111795054594,68.01280810576135,1523900
2011-02-07,67.73970794677734,67.76185707433146,67.51088431322063,67.59208088608489,850700
2011-02-08,67.2746810913086,67.7470944677138,67.22301105425214,67.68804138776022,997200
2011-02-09,67.6585464477539,67.79879052695681,67.24518036103454,67.40757357742996,786000
2011-02-10,67.43707275390625,67.6880398907409,67.37801967525873,67.5846998189135,617000
2011-02-11,67.74712371826172,67.92427740299875,67.61425704680542,67.73236325770617,1492700
2011-02-14,67.76921844482422,67.92422851134512,67.65111795054594,67.65111795054594,1311100
2011-02-15,67.92423248291016,67.9389985653146,67.72493542333316,67.74707891532945,603700
2011-02-16,67.82830047607422,68.02760324072705,67.67329034335116,67.85044397623288,620100
2011-02-17,68.07929229736328,68.19000982907649,67.9907126403787,68.08666971173481,776500
2011-02-18,68.06448364257812,68.07186668394684,67.80613351077822,67.90209052212947,418400
2011-02-22,68.72142791748047,68.72881095824576,68.25639771824788,68.29330165885425,1383500
2011-02-23,68.55168914794922,68.83218287921856,68.50001910188348,68.70669928614643,651700
2011-02-24,68.7288589477539,68.90601262854709,68.64766233747079,68.75838549982177,508800
2011-02-25,68.95027923583984,68.95027923583984,68.70668949697348,68.70668949697348,571900
2011-02-28,68.92071533203125,69.00928927515686,68.89118880711979,68.95761926446399,372400
2011-03-01,68.99916076660156,69.02875576486514,68.57744191951598,68.60703691777955,530800
2011-03-02,68.63662719726562,69.02135653521322,68.63662719726562,68.88078170273212,425400
2011-03-03,68.1705093383789,68.43685864522024,68.15571466340685,68.39986349078804,616800
2011-03-04,68.6588363647461,68.67363104361452,68.31110214230766,68.33329698294509,637300
2011-03-07,68.4886703491211,68.73282489915049,68.33330081128507,68.37029597753312,489600
2011-03-08,68.325927734375,68.52569267983202,68.3185275692579,68.4517023180052,538100
2011-03-09,68.72541809082031,68.85119261242875,68.39248420546404,68.48126356440208,626000
2011-03-10,69.30992126464844,69.30992126464844,68.8068174275633,68.91039713125697,1576500
2011-03-11,69.14713287353516,69.3468977086215,69.05095335884073,69.31730270917652,690300
2011-03-14,69.3024673461914,69.53182706475314,69.3024673461914,69.35425715786674,806200
2011-03-15,69.55400848388672,70.03491701083267,69.52441350511073,69.93873191864446,1661100
2011-03-16,70.14596557617188,70.50110005374744,69.78343657955278,69.90181662030164,1588800
2011-03-17,69.9313735961914,70.07934857859094,69.73901458607463,69.93877375647848,639900
2011-03-18,69.886962890625,69.93135254965114,69.69459829373386,69.71679876791364,1513200
2011-03-21,69.52447509765625,69.6798446403751,69.35430523010511,69.6576497977967,1029000
2011-03-22,69.5615005493164,69.56890071555478,69.38393607230607,69.39873640478282,573500
2011-03-23,69.47267150878906,69.7908106937168,69.38388651136658,69.76121569457597,696900
2011-03-24,69.1175537109375,69.36910844152382,69.08795870471145,69.27292326012159,1098100
2011-03-25,68.93256378173828,69.26550324572506,68.88077395107388,69.2359082503928,782400
2011-03-28,68.95474243164062,69.01393240841175,68.769777987731,68.83636812276524,634900
2011-03-29,68.75501251220703,69.05095687706651,68.65883299261215,68.87338687134927,1047300
2011-03-30,68.99177551269531,69.01397035502137,68.74762095776873,68.76981580009479,773500
2011-03-31,68.81419372558594,69.13233288936196,68.78459872841275,69.11013805264922,1093100
2011-04-01,68.96107482910156,68.96107482910156,68.62725088841502,68.64950506315951,1062700
2011-04-04,69.1169204711914,69.22077715113682,69.00564383988859,69.0575721798613,886100
2011-04-05,68.76817321777344,69.05748871362123,68.7014107155429,69.01298037880088,777000
2011-04-06,68.47147369384766,68.6791868944657,68.44179957093647,68.6791868944657,857500
2011-04-07,68.47889709472656,68.60501354882604,68.33795206683807,68.48631704138205,743800
2011-04-08,68.27857971191406,68.40469046173756,68.20439725082724,68.25632553956392,595100
2011-04-11,68.3676528930664,68.4492496990986,68.21928220081877,68.30088466661417,364200
2011-04-12,68.75336456298828,68.89431522201771,68.64208802479452,68.65692791509227,1055400
2011-04-13,69.02043914794922,69.02043914794922,68.59017280345127,68.61242698338032,678700
2011-04-14,68.79048156738281,69.13172558114206,68.79048156738281,69.13172558114206,1036300
2011-04-15,69.29490661621094,69.32457507696674,69.10202766273956,69.19104436452652,881400
2011-04-18,69.46550750732422,69.54710990239035,69.09458958784481,69.24295449173326,902400
2011-04-19,69.55457305908203,69.62133560938325,69.43587653441966,69.4581307178534,532000
2011-04-20,69.2800064086914,69.47288519423637,69.25775225261984,69.45804531701876,708200
2011-04-21,69.33197021484375,69.50259493181835,69.30971604735961,69.33939015725771,670600
